nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure
        82, 4.173763907E-03, 2.488086422E-03, 2.850419078E-02, 1.008748788E+07
        83, 4.143147052E-03, 2.538669218E-03, 2.850417219E-02, 1.008300152E+07
        84, 4.112693504E-03, 2.589209941E-03, 2.850410817E-02, 1.007604177E+07
        85, 4.080531144E-03, 2.638339753E-03, 2.850444218E-02, 1.006672564E+07
        86, 4.048283024E-03, 2.687585451E-03, 2.850446554E-02, 1.005564116E+07
        87, 4.015699233E-03, 2.736621069E-03, 2.850464219E-02, 1.004353551E+07
        88, 3.981920867E-03, 2.784836212E-03, 2.850476112E-02, 1.003156337E+07
        89, 3.948100964E-03, 2.833024030E-03, 2.850476332E-02, 1.002042119E+07
        90, 3.913575418E-03, 2.880689565E-03, 2.850504365E-02, 1.001101934E+07
        91, 3.878499652E-03, 2.927737128E-03, 2.850495429E-02, 1.000391495E+07
        92, 3.802439704E-03, 3.024757989E-03, 2.850560294E-02, 9.994899195E+06
        93, 3.724367657E-03, 3.120190010E-03, 2.850605442E-02, 9.991452034E+06
        94, 3.643929345E-03, 3.213696434E-03, 2.850624113E-02, 9.994677306E+06
        95, 2.472487313E-03, 4.184397285E-03, 2.850637324E-02, 1.000435891E+07
        96, 3.560965486E-03, 3.304938741E-03, 2.850661962E-02, 1.000060355E+07
        97, 3.475881923E-03, 3.394261869E-03, 2.850697303E-02, 1.000567562E+07
        98, 3.388707932E-03, 3.481546084E-03, 2.850732362E-02, 1.000699350E+07
        99, 3.299569889E-03, 3.566793495E-03, 2.850758751E-02, 1.000532830E+07
       100, 3.208091961E-03, 3.649547267E-03, 2.850773143E-02, 1.000352194E+07
       101, 2.514878085E-03, 4.159625544E-03, 2.850769417E-02, 1.000433699E+07
       102, 2.557084861E-03, 4.134466290E-03, 2.850791867E-02, 1.000422174E+07
       103, 3.114251370E-03, 3.729609277E-03, 2.850814909E-02, 1.000228018E+07
       104, 3.018997312E-03, 3.807941907E-03, 2.850822015E-02, 1.000166802E+07
       105, 2.722052631E-03, 4.028325614E-03, 2.850817599E-02, 1.000314166E+07
       106, 2.921675816E-03, 3.883697978E-03, 2.850834617E-02, 1.000182174E+07
       107, 2.681254416E-03, 4.055119675E-03, 2.850826343E-02, 1.000345762E+07
       108, 2.598694082E-03, 4.108345770E-03, 2.850829007E-02, 1.000402788E+07
       109, 2.822612239E-03, 3.957134302E-03, 2.850841318E-02, 1.000241159E+07
       110, 2.640028346E-03, 4.081810576E-03, 2.850845131E-02, 1.000376110E+07
       111, 4.803451432E-03, 1.235533376E-20, 2.852018044E-02, 1.000272449E+07
       112, 4.802845703E-03, 6.369276513E-05, 2.852090059E-02, 1.000271055E+07
       113, 4.801531496E-03, 1.273772366E-04, 2.852095476E-02, 1.000264927E+07
       114, 2.401819268E-03, 4.160073003E-03, 2.852089433E-02, 1.000336032E+07
       115, 4.799410792E-03, 1.910408171E-04, 2.852109784E-02, 1.000251387E+07
       116, 4.796242703E-03, 2.546602538E-04, 2.852099507E-02, 1.000232713E+07
       117, 4.792642365E-03, 3.182551468E-04, 2.852104268E-02, 1.000209717E+07
       118, 4.787886257E-03, 3.817721844E-04, 2.852111903E-02, 1.000183922E+07
       119, 4.782363066E-03, 4.452251110E-04, 2.852104069E-02, 1.000158905E+07
       120, 4.765148524E-03, 5.857750271E-04, 2.852184447E-02, 1.000115644E+07
       121, 4.744515797E-03, 7.259638031E-04, 2.852251377E-02, 1.000114604E+07
       122, 4.720274356E-03, 8.656319755E-04, 2.852301154E-02, 1.000204268E+07
       123, 4.692349257E-03, 1.004624388E-03, 2.852316947E-02, 1.000383833E+07
       124, 4.660565929E-03, 1.142814968E-03, 2.852334881E-02, 1.000624824E+07
       125, 4.624838716E-03, 1.280044802E-03, 2.852357802E-02, 1.000631775E+07
       126, 4.584575493E-03, 1.416011602E-03, 2.852407429E-02, 1.000126237E+07
       127, 4.267940202E-03, 2.204236987E-03, 2.852406811E-02, 1.006692426E+07
       128, 4.240891854E-03, 2.255895522E-03, 2.852415711E-02, 1.007772307E+07
       129, 4.541052076E-03, 1.550951188E-03, 2.852437198E-02, 9.994244588E+06
       130, 4.493735171E-03, 1.684617141E-03, 2.852437767E-02, 9.991453009E+06
       131, 4.442322063E-03, 1.816739760E-03, 2.852444459E-02, 9.997566960E+06
       132, 4.387306399E-03, 1.947340992E-03, 2.852450428E-02, 1.001235382E+07
       133, 4.329083788E-03, 2.076499948E-03, 2.852441475E-02, 1.003777637E+07
       134, 4.213174871E-03, 2.307344177E-03, 2.852449715E-02, 1.008489669E+07
       135, 4.184582793E-03, 2.358358379E-03, 2.852461466E-02, 1.008910749E+07
       136, 4.155951574E-03, 2.409340558E-03, 2.852460820E-02, 1.009000379E+07
       137, 4.066129738E-03, 2.559704753E-03, 2.852487589E-02, 1.007531615E+07
       138, 4.126278022E-03, 2.459715625E-03, 2.852504600E-02, 1.008794941E+07
       139, 4.096054971E-03, 2.509741728E-03, 2.852501000E-02, 1.008291614E+07
       140, 4.034311203E-03, 2.608159774E-03, 2.852551528E-02, 1.006511770E+07
       141, 4.002364199E-03, 2.656824773E-03, 2.852554696E-02, 1.005321702E+07
       142, 3.970088324E-03, 2.705316839E-03, 2.852571910E-02, 1.004040060E+07
       143, 3.936752525E-03, 2.753074872E-03, 2.852610007E-02, 1.002797843E+07
       144, 3.903282055E-03, 2.800744308E-03, 2.852609042E-02, 1.001670272E+07
       145, 3.869192057E-03, 2.847889987E-03, 2.852639260E-02, 1.000735000E+07
       146, 3.834828241E-03, 2.894487310E-03, 2.852644644E-02, 1.000057086E+07
       147, 2.444340051E-03, 4.136846491E-03, 2.852658293E-02, 1.000342643E+07
       148, 3.759044655E-03, 2.989917073E-03, 2.852768019E-02, 9.992632049E+06
       149, 3.681476888E-03, 3.083902239E-03, 2.852830830E-02, 9.991078930E+06
       150, 3.601798174E-03, 3.176243055E-03, 2.852891639E-02, 9.996039775E+06
       151, 2.486430666E-03, 4.112600440E-03, 2.852899575E-02, 1.000352970E+07
       152, 3.519744454E-03, 3.266421408E-03, 2.852965894E-02, 1.000250157E+07
       153, 3.435618201E-03, 3.354779033E-03, 2.853033793E-02, 1.000683490E+07
       154, 2.528366392E-03, 4.087959236E-03, 2.853027525E-02, 1.000356644E+07
       155, 3.349428224E-03, 3.441125915E-03, 2.853089439E-02, 1.000675663E+07
       156, 3.261280323E-03, 3.525412672E-03, 2.853121554E-02, 1.000453558E+07
       157, 2.569653247E-03, 4.062236944E-03, 2.853116312E-02, 1.000351732E+07
       158, 3.170930629E-03, 3.607382210E-03, 2.853166078E-02, 1.000271093E+07
       159, 2.610631666E-03, 4.036028446E-03, 2.853157897E-02, 1.000338218E+07
       160, 2.691732191E-03, 3.983535803E-03, 2.853170523E-02, 1.000294713E+07
       161, 2.651523639E-03, 4.009750164E-03, 2.853181528E-02, 1.000318752E+07
       162, 3.078256070E-03, 3.686709935E-03, 2.853224521E-02, 1.000159515E+07
       163, 2.984245775E-03, 3.764364943E-03, 2.853250798E-02, 1.000135679E+07
       164, 2.790614428E-03, 3.912568043E-03, 2.853254017E-02, 1.000231515E+07
       165, 2.888254901E-03, 3.839579132E-03, 2.853269128E-02, 1.000170662E+07
       166, 4.747727020E-03, 1.853300203E-20, 2.853871448E-02, 1.000212942E+07
       167, 4.747138781E-03, 6.293746852E-05, 2.853968144E-02, 1.000212363E+07
       168, 4.745781880E-03, 1.258666717E-04, 2.853974271E-02, 1.000208194E+07
       169, 4.743654573E-03, 1.887758404E-04, 2.853990285E-02, 1.000197684E+07
       170, 4.740514310E-03, 2.516418712E-04, 2.853979998E-02, 1.000182757E+07
       171, 4.736957128E-03, 3.144836098E-04, 2.853983483E-02, 1.000163678E+07
       172, 2.374003811E-03, 4.111895219E-03, 2.853978532E-02, 1.000258348E+07
       173, 4.732300092E-03, 3.772507895E-04, 2.853992954E-02, 1.000141777E+07
       174, 4.726893648E-03, 4.399551070E-04, 2.853982754E-02, 1.000118856E+07
       175, 4.708884464E-03, 5.786419617E-04, 2.854097343E-02, 1.000072487E+07
       176, 4.687846215E-03, 7.170450001E-04, 2.854189475E-02, 1.000051656E+07
       177, 4.663469886E-03, 8.549834949E-04, 2.854249338E-02, 1.000116368E+07
       178, 4.635649671E-03, 9.922880723E-04, 2.854279666E-02, 1.000278644E+07
       179, 4.604132854E-03, 1.128836149E-03, 2.854310356E-02, 1.000546842E+07
       180, 4.568792366E-03, 1.264454660E-03, 2.854345261E-02, 1.000695049E+07
       181, 4.529040197E-03, 1.398844039E-03, 2.854405043E-02, 1.000327295E+07
       182, 4.218715379E-03, 2.178771293E-03, 2.854410053E-02, 1.006091983E+07
       183, 4.191884522E-03, 2.229737125E-03, 2.854423738E-02, 1.007167369E+07
       184, 4.486063530E-03, 1.532207839E-03, 2.854438106E-02, 9.995848033E+06
       185, 4.439424307E-03, 1.664349625E-03, 2.854443051E-02, 9.990861137E+06
       186, 4.388886101E-03, 1.795018687E-03, 2.854459437E-02, 9.994641527E+06
       187, 4.334957725E-03, 1.924234650E-03, 2.854470500E-02, 1.000801777E+07
       188, 4.278103102E-03, 2.052120366E-03, 2.854459381E-02, 1.003236820E+07
       189, 4.164462549E-03, 2.280556412E-03, 2.854459113E-02, 1.007892403E+07
       190, 4.136260981E-03, 2.331037639E-03, 2.854494167E-02, 1.008309090E+07
       191, 4.107946057E-03, 2.381443085E-03, 2.854494112E-02, 1.008384157E+07
       192, 4.078630443E-03, 2.431261871E-03, 2.854536593E-02, 1.008156052E+07
       193, 4.019485567E-03, 2.530159804E-03, 2.854537649E-02, 1.006833133E+07
       194, 4.048896570E-03, 2.480764150E-03, 2.854556083E-02, 1.007618733E+07
       195, 2.416006845E-03, 4.088918171E-03, 2.854564186E-02, 1.000265841E+07
       196, 3.987958379E-03, 2.577940049E-03, 2.854617523E-02, 1.005778466E+07
       197, 3.956372635E-03, 2.626034176E-03, 2.854636493E-02, 1.004584547E+07
       198, 3.924398427E-03, 2.673979434E-03, 2.854651913E-02, 1.003334327E+07
       199, 3.891479462E-03, 2.721262685E-03, 2.854709813E-02, 1.002148859E+07
       200, 3.858367618E-03, 2.768420375E-03, 2.854710743E-02, 1.001102243E+07
       201, 3.824710613E-03, 2.814997971E-03, 2.854735882E-02, 1.000252166E+07
       202, 3.791032039E-03, 2.861163127E-03, 2.854760661E-02, 9.996669963E+06
       203, 3.715425746E-03, 2.954944274E-03, 2.854906430E-02, 9.990737652E+06
       204, 2.457747881E-03, 4.065185196E-03, 2.854908015E-02, 1.000279932E+07
       205, 3.638466388E-03, 3.047531077E-03, 2.855012480E-02, 9.991646523E+06
       206, 3.559538791E-03, 3.138693933E-03, 2.855110774E-02, 9.998128001E+06
       207, 2.499318259E-03, 4.040955262E-03, 2.855106422E-02, 1.000290950E+07
       208, 3.478392352E-03, 3.227802011E-03, 2.855218754E-02, 1.000446461E+07
       209, 2.540245799E-03, 4.015615685E-03, 2.855237664E-02, 1.000295307E+07
       210, 3.395164796E-03, 3.315136579E-03, 2.855298313E-02, 1.000751624E+07
       211, 2.580913460E-03, 3.989865533E-03, 2.855334875E-02, 1.000291405E+07
       212, 3.309924971E-03, 3.400510498E-03, 2.855360977E-02, 1.000612065E+07
       213, 2.661025272E-03, 3.938374875E-03, 2.855379623E-02, 1.000264215E+07
       214, 2.621402459E-03, 3.963964849E-03, 2.855379744E-02, 1.000280807E+07
       215, 3.222841263E-03, 3.483913636E-03, 2.855421656E-02, 1.000362245E+07
       216, 3.133571398E-03, 3.565051244E-03, 2.855479744E-02, 1.000191445E+07
       217, 2.758260249E-03, 3.867641078E-03, 2.855522254E-02, 1.000211009E+07
       218, 3.042074171E-03, 3.643663868E-03, 2.855558562E-02, 1.000100655E+07
       219, 2.949243060E-03, 3.720570357E-03, 2.855581036E-02, 1.000105603E+07
       220, 2.854497775E-03, 3.795141073E-03, 2.855572898E-02, 1.000151439E+07
       221, 4.692002608E-03, 2.471067030E-20, 2.855724851E-02, 1.000177393E+07
       222, 4.691302410E-03, 6.217797139E-05, 2.855807116E-02, 1.000176466E+07
       223, 4.689908492E-03, 1.243479823E-04, 2.855815488E-02, 1.000172734E+07
       224, 2.346097558E-03, 4.063560170E-03, 2.855813287E-02, 1.000202995E+07
       225, 4.687778494E-03, 1.864987678E-04, 2.855834195E-02, 1.000164265E+07
       226, 4.684667739E-03, 2.486079386E-04, 2.855824305E-02, 1.000151961E+07
       227, 4.681161616E-03, 3.106939215E-04, 2.855828746E-02, 1.000135962E+07
       228, 4.676606532E-03, 3.727087705E-04, 2.855840792E-02, 1.000117084E+07
       229, 4.671319708E-03, 4.346625729E-04, 2.855829036E-02, 1.000095882E+07
       230, 4.652533425E-03, 5.714860948E-04, 2.855982820E-02, 1.000046818E+07
       231, 4.631106235E-03, 7.081038739E-04, 2.856104801E-02, 1.000009096E+07
       232, 4.606610951E-03, 8.443140298E-04, 2.856179016E-02, 1.000039896E+07
       233, 4.578908520E-03, 9.799321534E-04, 2.856227499E-02, 1.000176650E+07
       234, 4.547669033E-03, 1.114839336E-03, 2.856273885E-02, 1.000446305E+07
       235, 4.512726394E-03, 1.248849016E-03, 2.856323749E-02, 1.000694939E+07
       236, 4.473499787E-03, 1.381664964E-03, 2.856397544E-02, 1.000509538E+07
       237, 4.169416846E-03, 2.153256523E-03, 2.856387570E-02, 1.005005308E+07
       238, 4.142800315E-03, 2.203547212E-03, 2.856404809E-02, 1.005993030E+07
       239, 4.431059970E-03, 1.513449666E-03, 2.856430263E-02, 9.998203024E+06
       240, 4.385122145E-03, 1.644075549E-03, 2.856446230E-02, 9.991287740E+06
       241, 4.115665304E-03, 2.253717648E-03, 2.856437788E-02, 1.006677937E+07
       242, 2.387618104E-03, 4.040901821E-03, 2.856440349E-02, 1.000210073E+07
       243, 4.335439378E-03, 1.773283943E-03, 2.856466081E-02, 9.991959294E+06
       244, 4.227077965E-03, 2.027706306E-03, 2.856457525E-02, 1.002412406E+07
       245, 4.282580293E-03, 1.901106545E-03, 2.856476381E-02, 1.000262192E+07
       246, 4.087840197E-03, 2.303656449E-03, 2.856493147E-02, 1.007072884E+07
       247, 4.059829995E-03, 2.353478811E-03, 2.856490850E-02, 1.007130107E+07
       248, 4.030859241E-03, 2.402734202E-03, 2.856528645E-02, 1.006887515E+07
       249, 3.972688262E-03, 2.500514430E-03, 2.856542860E-02, 1.005589807E+07
       250, 4.001611384E-03, 2.451685623E-03, 2.856568283E-02, 1.006347547E+07
       251, 3.941402591E-03, 2.547616418E-03, 2.856623553E-02, 1.004576295E+07
       252, 3.910240368E-03, 2.595133139E-03, 2.856671384E-02, 1.003478886E+07
       253, 3.878585571E-03, 2.642533351E-03, 2.856688367E-02, 1.002366748E+07
       254, 3.846023765E-03, 2.689292496E-03, 2.856746436E-02, 1.001327982E+07
       255, 3.813364152E-03, 2.735990662E-03, 2.856775869E-02, 1.000432731E+07
       256, 3.780176225E-03, 2.781981194E-03, 2.856800038E-02, 9.997350774E+06
       257, 3.747084360E-03, 2.827663457E-03, 2.856825099E-02, 9.992891297E+06
       258, 2.428921766E-03, 4.017500493E-03, 2.856832491E-02, 1.000224069E+07
       259, 3.671720014E-03, 2.919864532E-03, 2.857008305E-02, 9.989870624E+06
       260, 2.470069682E-03, 3.993589287E-03, 2.857074593E-02, 1.000237553E+07
       261, 3.595361911E-03, 3.011029343E-03, 2.857153122E-02, 9.993514602E+06
       262, 2.510646992E-03, 3.968700591E-03, 2.857267669E-02, 1.000246480E+07
       263, 3.517168542E-03, 3.101001671E-03, 2.857284947E-02, 1.000076999E+07
       264, 3.436867042E-03, 3.188984844E-03, 2.857407303E-02, 1.000618702E+07
       265, 2.550944089E-03, 3.943318119E-03, 2.857395435E-02, 1.000248466E+07
       266, 2.590986170E-03, 3.917828455E-03, 2.857463184E-02, 1.000244671E+07
       267, 3.354519139E-03, 3.275278270E-03, 2.857492204E-02, 1.000753107E+07
       268, 2.630050246E-03, 3.892917018E-03, 2.857499649E-02, 1.000234637E+07
       269, 4.636278197E-03, 3.088833857E-20, 2.857578255E-02, 1.000158192E+07
       270, 3.270277184E-03, 3.359726345E-03, 2.857578542E-02, 1.000521967E+07
       271, 2.318165777E-03, 4.015180906E-03, 2.857632437E-02, 1.000165605E+07
       272, 4.635463216E-03, 6.141864438E-05, 2.857645273E-02, 1.000155268E+07
       273, 4.634032776E-03, 1.228290321E-04, 2.857656069E-02, 1.000149818E+07
       274, 3.184222916E-03, 3.442211663E-03, 2.857657452E-02, 1.000269300E+07
       275, 4.631902061E-03, 1.842210726E-04, 2.857678117E-02, 1.000142364E+07
       276, 4.628824708E-03, 2.455729037E-04, 2.857669790E-02, 1.000131783E+07
       277, 4.625366473E-03, 3.069025114E-04, 2.857674253E-02, 1.000118291E+07
       278, 4.615748721E-03, 4.293674699E-04, 2.857676418E-02, 1.000082528E+07
       279, 4.620912894E-03, 3.681645143E-04, 2.857688799E-02, 1.000101986E+07
       280, 2.725668583E-03, 3.822430308E-03, 2.857701582E-02, 1.000191707E+07
       281, 3.096043570E-03, 3.522531714E-03, 2.857734439E-02, 1.000111881E+07
       282, 3.005616989E-03, 3.600307669E-03, 2.857795164E-02, 1.000051290E+07
       283, 2.820481398E-03, 3.750410437E-03, 2.857784133E-02, 1.000134711E+07
       284, 2.913942844E-03, 3.676436049E-03, 2.857804948E-02, 1.000079752E+07
       285, 4.596175772E-03, 5.643229325E-04, 2.857866366E-02, 1.000032259E+07
       286, 4.574328747E-03, 6.991478072E-04, 2.858008732E-02, 9.999825252E+06
       287, 4.549690441E-03, 8.336222957E-04, 2.858089595E-02, 9.999783529E+06
       288, 4.522085084E-03, 9.675464455E-04, 2.858149722E-02, 1.000083264E+07
       289, 4.491103595E-03, 1.100804967E-03, 2.858205801E-02, 1.000329471E+07
       290, 4.456539091E-03, 1.233197509E-03, 2.858264512E-02, 1.000633540E+07
       291, 2.359183537E-03, 3.992718757E-03, 2.858272547E-02, 1.000171738E+07
       292, 4.119963120E-03, 2.127671255E-03, 2.858318403E-02, 1.003608061E+07
       293, 4.417805512E-03, 1.364427448E-03, 2.858342264E-02, 1.000646617E+07
       294, 4.375894225E-03, 1.494627292E-03, 2.858371563E-02, 1.000107510E+07
       295, 4.093638008E-03, 2.177336649E-03, 2.858361178E-02, 1.004434670E+07
       296, 4.330651212E-03, 1.623732045E-03, 2.858396396E-02, 9.993314599E+06
       297, 4.066807490E-03, 2.226861816E-03, 2.858396067E-02, 1.005020168E+07
       298, 4.281846817E-03, 1.751486356E-03, 2.858426465E-02, 9.990475004E+06
       299, 4.175952519E-03, 2.003245874E-03, 2.858422730E-02, 1.001448180E+07
       300, 4.230080274E-03, 1.877924537E-03, 2.858442904E-02, 9.997096131E+06
       301, 4.039300342E-03, 2.276227499E-03, 2.858454637E-02, 1.005362931E+07
       302, 4.011664020E-03, 2.325504956E-03, 2.858471851E-02, 1.005405983E+07
       303, 3.983033070E-03, 2.374196235E-03, 2.858503792E-02, 1.005175365E+07
       304, 3.925818462E-03, 2.470843594E-03, 2.858528774E-02, 1.004024024E+07
       305, 3.954229040E-03, 2.422541818E-03, 2.858547022E-02, 1.004686112E+07
       306, 3.894763979E-03, 2.517299860E-03, 2.858607456E-02, 1.003143154E+07
       307, 3.863999784E-03, 2.564196063E-03, 2.858670239E-02, 1.002223002E+07
       308, 3.832682806E-03, 2.611067082E-03, 2.858692328E-02, 1.001314586E+07
       309, 2.400020994E-03, 3.969539963E-03, 2.858691372E-02, 1.000184497E+07
       310, 3.800465694E-03, 2.657299812E-03, 2.858744367E-02, 1.000479476E+07
       311, 3.768246299E-03, 2.703534142E-03, 2.858797303E-02, 9.997854722E+06
       312, 3.735535499E-03, 2.748908415E-03, 2.858814738E-02, 9.992764169E+06
       313, 3.702982903E-03, 2.794114590E-03, 2.858832037E-02, 9.990069494E+06
       314, 2.440752907E-03, 3.945966114E-03, 2.858993415E-02, 1.000198109E+07
       315, 3.627931337E-03, 2.884775060E-03, 2.859074097E-02, 9.990770847E+06
       316, 2.480924758E-03, 3.921380924E-03, 2.859216199E-02, 1.000208578E+07
       317, 3.552169294E-03, 2.974474856E-03, 2.859253490E-02, 9.996586662E+06
       318, 2.520836198E-03, 3.896313635E-03, 2.859368708E-02, 1.000214204E+07
       319, 3.474657481E-03, 3.063185271E-03, 2.859401422E-02, 1.000345041E+07
       320, 4.580553785E-03, 3.706600684E-20, 2.859431658E-02, 1.000144341E+07
       321, 4.579503668E-03, 6.065406727E-05, 2.859446319E-02, 1.000139867E+07
       322, 4.578030615E-03, 1.213013203E-04, 2.859456706E-02, 1.000132895E+07
       323, 2.290233996E-03, 3.966801642E-03, 2.859451587E-02, 1.000141342E+07
